ORDERNUMBER,QUANTITYORDERED,DEALSIZE,PRICEEACH,ORDERLINENUMBER,SALES,ORDERDATE,STATUS,QTR_ID,MONTH_ID,YEAR_ID,PRODUCTLINE,MSRP,RESULT,PRODUCTCODE,TERRITORY,COUNTRY,CITY,CUSTOMERID,CUSTOMERNAME,ADDRESSLINE1
10313,30,Small,99.13,9,2973.9,10/22/2004 0:00,Shipped,4,10,2004,Classic Cars,101,NO,S700_2824,NA,Canada,Vancouver,C2633,Canadian Gift Exchange Network,1900 Oak St.
10324,34,Medium,100,5,4248.3,11/5/2004 0:00,Shipped,4,11,2004,Classic Cars,101,YES,S700_2824,NA,USA,NYC,C2634,Vitachrome Inc.,2678 Kingston Rd.
10336,46,Large,100,2,9558.8,11/20/2004 0:00,Shipped,4,11,2004,Classic Cars,101,YES,S700_2824,EMEA,France,Paris,C2635,"La Corne D'abondance, Co.","265, boulevard Charonne"
10348,32,Small,82.83,7,2650.56,11/1/2004 0:00,Shipped,4,11,2004,Classic Cars,101,NO,S700_2824,EMEA,Spain,Madrid,C2636,"Corrida Auto Replicas, Ltd","C/ Araquil, 67"
10358,27,Medium,100,3,3761.37,12/10/2004 0:00,Shipped,4,12,2004,Classic Cars,101,YES,S700_2824,EMEA,Spain,Madrid,C2637,Euro Shopping Channel,"C/ Moralzarzal, 86"
10371,34,Medium,100,3,4301.34,1/23/2005 0:00,Shipped,1,1,2005,Classic Cars,101,YES,S700_2824,NA,USA,San Rafael,C2638,Mini Gifts Distributors Ltd.,5677 Strong St.
10382,34,Small,54.84,9,1864.56,2/17/2005 0:00,Shipped,1,2,2005,Classic Cars,101,NO,S700_2824,NA,USA,San Rafael,C2639,Mini Gifts Distributors Ltd.,5677 Strong St.
10411,34,Medium,100,4,3576.8,5/1/2005 0:00,Shipped,2,5,2005,Classic Cars,101,YES,S700_2824,NA,Canada,Montreal,C2640,Quebec Home Shopping Network,43 rue St. Laurent
10424,46,Medium,80.92,1,3722.32,5/31/2005 0:00,In Process,2,5,2005,Classic Cars,101,YES,S700_2824,EMEA,Spain,Madrid,C2641,Euro Shopping Channel,"C/ Moralzarzal, 86"
10106,32,Medium,100,1,3986.56,2/17/2003 0:00,Shipped,1,2,2003,Planes,118,YES,S700_2834,EMEA,Italy,Bergamo,C2642,Rovelli Gifts,Via Ludovico il Moro 22
10120,24,Medium,100,7,3417.12,4/29/2003 0:00,Shipped,2,4,2003,Planes,118,YES,S700_2834,APAC,Australia,Melbourne,C2643,"Australian Collectors, Co.",636 St Kilda Road
10133,27,Small,99.67,2,2691.09,6/27/2003 0:00,Shipped,2,6,2003,Planes,118,NO,S700_2834,EMEA,Spain,Madrid,C2644,Euro Shopping Channel,"C/ Moralzarzal, 86"
10145,20,Small,100,13,2752.6,8/25/2003 0:00,Shipped,3,8,2003,Planes,118,NO,S700_2834,NA,USA,Pasadena,C2645,Toys4GrownUps.com,78934 Hillside Dr.
10168,36,Medium,100,8,4527.72,10/28/2003 0:00,Shipped,4,10,2003,Planes,118,YES,S700_2834,NA,USA,Burlingame,C2646,Technics Stores Inc.,9408 Furth Circle
10188,29,Medium,100,8,3957.05,11/18/2003 0:00,Shipped,4,11,2003,Planes,118,YES,S700_2834,EMEA,Norway,Bergen,C2647,Herkku Gifts,"Drammen 121, PR 744 Sentrum"
10210,25,Small,100,6,2818,1/12/2004 0:00,Shipped,1,1,2004,Planes,118,NO,S700_2834,APAC,Japan,Osaka,C2648,Osaka Souveniers Co.,"Dojima Avanza 4F, 1-6-20 Dojima, Kita-ku"
10223,29,Medium,100,8,3199.86,2/20/2004 0:00,Shipped,1,2,2004,Planes,118,YES,S700_2834,APAC,Australia,Melbourne,C2649,"Australian Collectors, Co.",636 St Kilda Road
10235,25,Small,96.11,2,2402.75,4/2/2004 0:00,Shipped,2,4,2004,Planes,118,NO,S700_2834,NA,Canada,Tsawassen,C2650,"Royal Canadian Collectables, Ltd.",23 Tsawassen Blvd.
10250,44,Medium,100,3,6055.72,5/11/2004 0:00,Shipped,2,5,2004,Planes,118,YES,S700_2834,NA,USA,San Jose,C2651,The Sharp Gifts Warehouse,3086 Ingle Ln.
10263,47,Medium,100,9,5465.16,6/28/2004 0:00,Shipped,2,6,2004,Planes,118,YES,S700_2834,NA,USA,Bridgewater,C2652,Gift Depot Inc.,25593 South Bay Ln.
10275,48,Medium,100,8,6378.72,7/23/2004 0:00,Shipped,3,7,2004,Planes,118,YES,S700_2834,EMEA,France,Nantes,C2653,La Rochelle Gifts,"67, rue des Cinquante Otages"
10285,45,Medium,100,13,5392.8,8/27/2004 0:00,Shipped,3,8,2004,Planes,118,YES,S700_2834,NA,USA,Cambridge,C2654,Marta's Replicas Co.,39323 Spinnaker Dr.
10297,35,Medium,100,3,3986.5,9/16/2004 0:00,Shipped,3,9,2004,Planes,118,YES,S700_2834,EMEA,Ireland,Dublin,C2655,"Clover Collections, Co.",25 Maiden Lane
10308,31,Medium,100,6,4009.23,10/15/2004 0:00,Shipped,4,10,2004,Planes,118,YES,S700_2834,NA,USA,White Plains,C2656,Mini Classics,3758 North Pendale Street
10318,50,Large,100,8,7119,11/2/2004 0:00,Shipped,4,11,2004,Planes,118,YES,S700_2834,NA,USA,Allentown,C2657,Diecast Classics Inc.,7586 Pompton St.
10328,33,Medium,100,11,4072.2,11/12/2004 0:00,Shipped,4,11,2004,Planes,118,YES,S700_2834,EMEA,Italy,Bergamo,C2658,Rovelli Gifts,Via Ludovico il Moro 22
10340,29,Medium,100,6,4094.51,11/24/2004 0:00,Shipped,4,11,2004,Planes,118,YES,S700_2834,EMEA,Spain,Barcelona,C2659,Enaco Distributors,"Rambla de Catalu¤a, 23"
10353,48,Medium,68.8,4,3302.4,12/4/2004 0:00,Shipped,4,12,2004,Planes,118,YES,S700_2834,NA,USA,Glendale,C2660,Gift Ideas Corp.,2440 Pompton St.
10361,44,Medium,72.42,5,3186.48,12/17/2004 0:00,Shipped,4,12,2004,Planes,118,YES,S700_2834,APAC,Australia,Chatswood,C2661,Souveniers And Things Co.,"Monitor Money Building, 815 Pacific Hwy"
10375,25,Small,66.73,10,1668.25,2/3/2005 0:00,Shipped,1,2,2005,Planes,118,NO,S700_2834,EMEA,France,Nantes,C2662,La Rochelle Gifts,"67, rue des Cinquante Otages"
10388,50,Large,100,3,7154.5,3/3/2005 0:00,Shipped,1,3,2005,Planes,118,YES,S700_2834,NA,USA,New Bedford,C2663,FunGiftIdeas.com,1785 First Street
10398,23,Small,100,9,2810.83,3/30/2005 0:00,Shipped,1,3,2005,Planes,118,NO,S700_2834,EMEA,France,Reims,C2664,Reims Collectables,59 rue de l'Abbaye
10401,21,Small,96.11,2,2018.31,4/3/2005 0:00,On Hold,2,4,2005,Planes,118,NO,S700_2834,NA,USA,Newark,C2665,Tekni Collectables Inc.,7476 Moss Rd.
10416,41,Medium,100,3,5642.83,5/10/2005 0:00,Shipped,2,5,2005,Planes,118,YES,S700_2834,EMEA,Italy,Reggio Emilia,C2666,L'ordine Souveniers,Strada Provinciale 124
10106,44,Medium,74.4,8,3273.6,2/17/2003 0:00,Shipped,1,2,2003,Planes,80,YES,S700_3167,EMEA,Italy,Bergamo,C2667,Rovelli Gifts,Via Ludovico il Moro 22
10120,43,Medium,76,14,3268,4/29/2003 0:00,Shipped,2,4,2003,Planes,80,YES,S700_3167,APAC,Australia,Melbourne,C2668,"Australian Collectors, Co.",636 St Kilda Road
10143,28,Small,96,3,2688,8/10/2003 0:00,Shipped,3,8,2003,Planes,80,NO,S700_3167,NA,USA,New Bedford,C2669,Mini Creations Ltd.,4575 Hillside Dr.
10155,43,Medium,86.4,1,3715.2,10/6/2003 0:00,Shipped,4,10,2003,Planes,80,YES,S700_3167,EMEA,Finland,Helsinki,C2670,"Toys of Finland, Co.",Keskuskatu 45
10168,48,Medium,96,15,4608,10/28/2003 0:00,Shipped,4,10,2003,Planes,80,YES,S700_3167,NA,USA,Burlingame,C2671,Technics Stores Inc.,9408 Furth Circle
10199,38,Medium,82.4,3,3131.2,12/1/2003 0:00,Shipped,4,12,2003,Planes,80,YES,S700_3167,NA,USA,Burbank,C2672,West Coast Collectables Co.,3675 Furth Circle
10210,31,Small,86.4,13,2678.4,1/12/2004 0:00,Shipped,1,1,2004,Planes,80,NO,S700_3167,APAC,Japan,Osaka,C2673,Osaka Souveniers Co.,"Dojima Avanza 4F, 1-6-20 Dojima, Kita-ku"
10223,26,Small,67.2,15,1747.2,2/20/2004 0:00,Shipped,1,2,2004,Planes,80,NO,S700_3167,APAC,Australia,Melbourne,C2674,"Australian Collectors, Co.",636 St Kilda Road
10235,32,Small,92,9,2944,4/2/2004 0:00,Shipped,2,4,2004,Planes,80,NO,S700_3167,NA,Canada,Tsawassen,C2675,"Royal Canadian Collectables, Ltd.",23 Tsawassen Blvd.
10250,44,Small,67.2,10,2956.8,5/11/2004 0:00,Shipped,2,5,2004,Planes,80,NO,S700_3167,NA,USA,San Jose,C2676,The Sharp Gifts Warehouse,3086 Ingle Ln.
10262,27,Small,76,5,2052,6/24/2004 0:00,Cancelled,2,6,2004,Planes,80,NO,S700_3167,EMEA,Spain,Madrid,C2677,Euro Shopping Channel,"C/ Moralzarzal, 86"
10275,43,Medium,73.6,15,3164.8,7/23/2004 0:00,Shipped,3,7,2004,Planes,80,YES,S700_3167,EMEA,France,Nantes,C2678,La Rochelle Gifts,"67, rue des Cinquante Otages"
10284,25,Small,69.6,7,1740,8/21/2004 0:00,Shipped,3,8,2004,Planes,80,NO,S700_3167,EMEA,Norway,Oslo,C2679,"Norway Gifts By Mail, Co.","Drammensveien 126 A, PB 744 Sentrum"
10296,22,Small,80.8,3,1777.6,9/15/2004 0:00,Shipped,3,9,2004,Planes,80,NO,S700_3167,EMEA,Germany,Munich,C2680,"Bavarian Collectables Imports, Co.",Hansastr. 15
10308,21,Small,87.2,13,1831.2,10/15/2004 0:00,Shipped,4,10,2004,Planes,80,NO,S700_3167,NA,USA,White Plains,C2681,Mini Classics,3758 North Pendale Street
10316,48,Medium,75.2,5,3609.6,11/1/2004 0:00,Shipped,4,11,2004,Planes,80,YES,S700_3167,EMEA,UK,Cowes,C2682,giftsbymail.co.uk,Garden House Crowther Way
10328,33,Small,64,13,2112,11/12/2004 0:00,Shipped,4,11,2004,Planes,80,NO,S700_3167,EMEA,Italy,Bergamo,C2683,Rovelli Gifts,Via Ludovico il Moro 22
10341,34,Medium,100,5,3644.12,11/24/2004 0:00,Shipped,4,11,2004,Planes,80,YES,S700_3167,EMEA,Austria,Salzburg,C2684,Salzburg Collectables,Geislweg 14
10353,43,Medium,81.95,6,3523.85,12/4/2004 0:00,Shipped,4,12,2004,Planes,80,YES,S700_3167,NA,USA,Glendale,C2685,Gift Ideas Corp.,2440 Pompton St.
10361,44,Medium,100,10,5001.92,12/17/2004 0:00,Shipped,4,12,2004,Planes,80,YES,S700_3167,APAC,Australia,Chatswood,C2686,Souveniers And Things Co.,"Monitor Money Building, 815 Pacific Hwy"
10375,44,Medium,100,11,5208.72,2/3/2005 0:00,Shipped,1,2,2005,Planes,80,YES,S700_3167,EMEA,France,Nantes,C2687,La Rochelle Gifts,"67, rue des Cinquante Otages"
10386,32,Medium,94.34,17,3018.88,3/1/2005 0:00,Resolved,1,3,2005,Planes,80,YES,S700_3167,EMEA,Spain,Madrid,C2688,Euro Shopping Channel,"C/ Moralzarzal, 86"
10398,29,Small,65.6,10,1902.4,3/30/2005 0:00,Shipped,1,3,2005,Planes,80,NO,S700_3167,EMEA,France,Reims,C2689,Reims Collectables,59 rue de l'Abbaye
10401,77,Large,92,9,7084,4/3/2005 0:00,On Hold,2,4,2005,Planes,80,YES,S700_3167,NA,USA,Newark,C2690,Tekni Collectables Inc.,7476 Moss Rd.
10416,39,Small,67.2,10,2620.8,5/10/2005 0:00,Shipped,2,5,2005,Planes,80,NO,S700_3167,EMEA,Italy,Reggio Emilia,C2691,L'ordine Souveniers,Strada Provinciale 124
10105,39,Medium,81.14,6,3164.46,2/11/2003 0:00,Shipped,1,2,2003,Ships,100,YES,S700_3505,EMEA,Denmark,Kobenhavn,C2692,Danish Wholesale Imports,Vinb'ltet 34
10118,36,Medium,100,1,4219.2,4/21/2003 0:00,Shipped,2,4,2003,Ships,100,YES,S700_3505,EMEA,Spain,Barcelona,C2693,Enaco Distributors,"Rambla de Catalu¤a, 23"
10129,42,Medium,91.15,6,3828.3,6/12/2003 0:00,Shipped,2,6,2003,Ships,100,YES,S700_3505,EMEA,UK,London,C2694,"Stylish Desk Decors, Co.",35 King George
10142,21,Small,100,3,2334.99,8/8/2003 0:00,Shipped,3,8,2003,Ships,100,NO,S700_3505,NA,USA,San Rafael,C2695,Mini Gifts Distributors Ltd.,5677 Strong St.
10153,50,Medium,88.15,2,4407.5,9/28/2003 0:00,Shipped,3,9,2003,Ships,100,YES,S700_3505,EMEA,Spain,Madrid,C2696,Euro Shopping Channel,"C/ Moralzarzal, 86"
10167,24,Small,100,13,2812.8,10/23/2003 0:00,Cancelled,4,10,2003,Ships,100,NO,S700_3505,EMEA,Sweden,Boras,C2697,Scandinavian Gift Ideas,?kergatan 24
10177,44,Medium,92.16,4,4055.04,11/7/2003 0:00,Shipped,4,11,2003,Ships,100,YES,S700_3505,EMEA,Spain,Madrid,C2698,CAF Imports,"Merchants House, 27-30 Merchant's Quay"
10185,37,Medium,100,4,3891.66,11/14/2003 0:00,Shipped,4,11,2003,Ships,100,YES,S700_3505,NA,USA,New Bedford,C2699,Mini Creations Ltd.,4575 Hillside Dr.
10197,27,Small,92.16,10,2488.32,11/26/2003 0:00,Shipped,4,11,2003,Ships,100,NO,S700_3505,EMEA,Spain,Barcelona,C2700,Enaco Distributors,"Rambla de Catalu¤a, 23"
10208,37,Medium,100,4,4447.4,1/2/2004 0:00,Shipped,1,1,2004,Ships,100,YES,S700_3505,EMEA,France,Lyon,C2701,"Saveley & Henriot, Co.","2, rue du Commerce"
10222,38,Medium,100,16,4187.22,2/19/2004 0:00,Shipped,1,2,2004,Ships,100,YES,S700_3505,NA,USA,San Diego,C2702,Collectable Mini Designs Co.,361 Furth Circle
10232,48,Medium,96.16,1,4615.68,3/20/2004 0:00,Shipped,1,3,2004,Ships,100,YES,S700_3505,EMEA,UK,Cowes,C2703,giftsbymail.co.uk,Garden House Crowther Way
10248,30,Medium,100,7,3245.4,5/7/2004 0:00,Cancelled,2,5,2004,Ships,100,YES,S700_3505,NA,USA,NYC,C2704,Land of Toys Inc.,897 Long Airport Avenue
10261,25,Small,88.15,5,2203.75,6/17/2004 0:00,Shipped,2,6,2004,Ships,100,NO,S700_3505,NA,Canada,Montreal,C2705,Quebec Home Shopping Network,43 rue St. Laurent
10273,40,Medium,86.15,8,3446,7/21/2004 0:00,Shipped,3,7,2004,Ships,100,YES,S700_3505,EMEA,Belgium,Bruxelles,C2706,Petit Auto,Rue Joseph-Bens 532
10283,22,Small,88.15,10,1939.3,8/20/2004 0:00,Shipped,3,8,2004,Ships,100,NO,S700_3505,NA,Canada,Tsawassen,C2707,"Royal Canadian Collectables, Ltd.",23 Tsawassen Blvd.
10295,34,Medium,100,5,3473.78,9/10/2004 0:00,Shipped,3,9,2004,Ships,100,YES,S700_3505,NA,USA,Boston,C2708,Gifts4AllAges.com,8616 Spinnaker Dr.
10306,32,Small,90.15,4,2884.8,10/14/2004 0:00,Shipped,4,10,2004,Ships,100,NO,S700_3505,EMEA,UK,Manchester,C2709,"AV Stores, Co.",Fauntleroy Circus
10315,31,Small,86.15,3,2670.65,10/29/2004 0:00,Shipped,4,10,2004,Ships,100,NO,S700_3505,EMEA,France,Nantes,C2710,La Rochelle Gifts,"67, rue des Cinquante Otages"
10327,43,Medium,80,2,3440,11/10/2004 0:00,Resolved,4,11,2004,Ships,100,YES,S700_3505,EMEA,Denmark,Kobenhavn,C2711,Danish Wholesale Imports,Vinb'ltet 34
10337,31,Small,89.38,1,2770.78,11/21/2004 0:00,Shipped,4,11,2004,Ships,100,NO,S700_3505,NA,USA,NYC,C2712,Classic Legends Inc.,5905 Pompton St.
10350,31,Small,77.34,13,2397.54,12/2/2004 0:00,Shipped,4,12,2004,Ships,100,NO,S700_3505,EMEA,Spain,Madrid,C2713,Euro Shopping Channel,"C/ Moralzarzal, 86"
10373,34,Medium,96.34,2,3275.56,1/31/2005 0:00,Shipped,1,1,2005,Ships,100,YES,S700_3505,EMEA,Finland,Oulu,C2714,"Oulu Toy Supplies, Inc.",Torikatu 38
10386,45,Medium,92.08,2,4143.6,3/1/2005 0:00,Resolved,1,3,2005,Ships,100,YES,S700_3505,EMEA,Spain,Madrid,C2715,Euro Shopping Channel,"C/ Moralzarzal, 86"
10397,48,Medium,100,3,5192.64,3/28/2005 0:00,Shipped,1,3,2005,Ships,100,YES,S700_3505,EMEA,France,Toulouse,C2716,Alpha Cognac,1 rue Alsace-Lorraine
10414,28,Medium,100,7,3029.04,5/6/2005 0:00,On Hold,2,5,2005,Ships,100,YES,S700_3505,NA,USA,Boston,C2717,Gifts4AllAges.com,8616 Spinnaker Dr.
10105,22,Small,100,7,2556.18,2/11/2003 0:00,Shipped,1,2,2003,Ships,99,NO,S700_3962,EMEA,Denmark,Kobenhavn,C2718,Danish Wholesale Imports,Vinb'ltet 34
10117,45,Medium,83.42,1,3753.9,4/16/2003 0:00,Shipped,2,4,2003,Ships,99,YES,S700_3962,APAC,Singapore,Singapore,C2719,"Dragon Souveniers, Ltd.","Bronz Sok., Bronz Apt. 3/6 Tesvikiye"
10129,30,Small,85.41,7,2562.3,6/12/2003 0:00,Shipped,2,6,2003,Ships,99,NO,S700_3962,EMEA,UK,London,C2720,"Stylish Desk Decors, Co.",35 King George
10142,38,Medium,85.41,4,3245.58,8/8/2003 0:00,Shipped,3,8,2003,Ships,99,YES,S700_3962,NA,USA,San Rafael,C2721,Mini Gifts Distributors Ltd.,5677 Strong St.
10153,20,Small,100,3,2204.6,9/28/2003 0:00,Shipped,3,9,2003,Ships,99,NO,S700_3962,EMEA,Spain,Madrid,C2722,Euro Shopping Channel,"C/ Moralzarzal, 86"
10167,28,Medium,100,14,3003,10/23/2003 0:00,Cancelled,4,10,2003,Ships,99,YES,S700_3962,EMEA,Sweden,Boras,C2723,Scandinavian Gift Ideas,?kergatan 24
10177,24,Small,100,5,2526.48,11/7/2003 0:00,Shipped,4,11,2003,Ships,99,NO,S700_3962,EMEA,Spain,Madrid,C2724,CAF Imports,"Merchants House, 27-30 Merchant's Quay"
10185,22,Small,79.45,5,1747.9,11/14/2003 0:00,Shipped,4,11,2003,Ships,99,NO,S700_3962,NA,USA,New Bedford,C2725,Mini Creations Ltd.,4575 Hillside Dr.
10197,35,Medium,93.35,11,3267.25,11/26/2003 0:00,Shipped,4,11,2003,Ships,99,YES,S700_3962,EMEA,Spain,Barcelona,C2726,Enaco Distributors,"Rambla de Catalu¤a, 23"
10208,33,Small,85.41,5,2818.53,1/2/2004 0:00,Shipped,1,1,2004,Ships,99,NO,S700_3962,EMEA,France,Lyon,C2727,"Saveley & Henriot, Co.","2, rue du Commerce"
10222,31,Small,95.34,17,2955.54,2/19/2004 0:00,Shipped,1,2,2004,Ships,99,NO,S700_3962,NA,USA,San Diego,C2728,Collectable Mini Designs Co.,361 Furth Circle
10232,35,Small,82.43,2,2885.05,3/20/2004 0:00,Shipped,1,3,2004,Ships,99,NO,S700_3962,EMEA,UK,Cowes,C2729,giftsbymail.co.uk,Garden House Crowther Way
10248,35,Medium,90.37,8,3162.95,5/7/2004 0:00,Cancelled,2,5,2004,Ships,99,YES,S700_3962,NA,USA,NYC,C2730,Land of Toys Inc.,897 Long Airport Avenue
10261,50,Medium,81.43,6,4071.5,6/17/2004 0:00,Shipped,2,6,2004,Ships,99,YES,S700_3962,NA,Canada,Montreal,C2731,Quebec Home Shopping Network,43 rue St. Laurent
10273,26,Small,100,9,2969.46,7/21/2004 0:00,Shipped,3,7,2004,Ships,99,NO,S700_3962,EMEA,Belgium,Bruxelles,C2732,Petit Auto,Rue Joseph-Bens 532
10283,38,Medium,89.38,11,3396.44,8/20/2004 0:00,Shipped,3,8,2004,Ships,99,YES,S700_3962,NA,Canada,Tsawassen,C2733,"Royal Canadian Collectables, Ltd.",23 Tsawassen Blvd.
10294,45,Medium,100,1,4692.6,9/10/2004 0:00,Shipped,3,9,2004,Ships,99,YES,S700_3962,NA,USA,Brickhaven,C2734,Online Mini Collectables,7635 Spinnaker Dr.
10306,30,Medium,100,5,3515.7,10/14/2004 0:00,Shipped,4,10,2004,Ships,99,YES,S700_3962,EMEA,UK,Manchester,C2735,"AV Stores, Co.",Fauntleroy Circus
10315,37,Medium,91.37,4,3380.69,10/29/2004 0:00,Shipped,4,10,2004,Ships,99,YES,S700_3962,EMEA,France,Nantes,C2736,La Rochelle Gifts,"67, rue des Cinquante Otages"
10327,37,Medium,86.61,3,3204.57,11/10/2004 0:00,Resolved,4,11,2004,Ships,99,YES,S700_3962,EMEA,Denmark,Kobenhavn,C2737,Danish Wholesale Imports,Vinb'ltet 34
10337,36,Small,71.89,7,2588.04,11/21/2004 0:00,Shipped,4,11,2004,Ships,99,NO,S700_3962,NA,USA,NYC,C2738,Classic Legends Inc.,5905 Pompton St.
10350,25,Small,100,16,2854.75,12/2/2004 0:00,Shipped,4,12,2004,Ships,99,NO,S700_3962,EMEA,Spain,Madrid,C2739,Euro Shopping Channel,"C/ Moralzarzal, 86"
10373,37,Medium,100,8,4025.6,1/31/2005 0:00,Shipped,1,1,2005,Ships,99,YES,S700_3962,EMEA,Finland,Oulu,C2740,"Oulu Toy Supplies, Inc.",Torikatu 38
10386,30,Small,95.48,3,2864.4,3/1/2005 0:00,Resolved,1,3,2005,Ships,99,NO,S700_3962,EMEA,Spain,Madrid,C2741,Euro Shopping Channel,"C/ Moralzarzal, 86"
10397,36,Medium,100,2,3789.72,3/28/2005 0:00,Shipped,1,3,2005,Ships,99,YES,S700_3962,EMEA,France,Toulouse,C2742,Alpha Cognac,1 rue Alsace-Lorraine
10414,27,Small,90.37,8,2439.99,5/6/2005 0:00,On Hold,2,5,2005,Ships,99,NO,S700_3962,NA,USA,Boston,C2743,Gifts4AllAges.com,8616 Spinnaker Dr.
10106,48,Small,61.44,10,2949.12,2/17/2003 0:00,Shipped,1,2,2003,Planes,74,NO,S700_4002,EMEA,Italy,Bergamo,C2744,Rovelli Gifts,Via Ludovico il Moro 22
10119,26,Small,59.22,1,1539.72,4/28/2003 0:00,Shipped,2,4,2003,Planes,74,NO,S700_4002,EMEA,Austria,Salzburg,C2745,Salzburg Collectables,Geislweg 14
10131,26,Small,85.13,2,2213.38,6/16/2003 0:00,Shipped,2,6,2003,Planes,74,NO,S700_4002,NA,USA,Glendale,C2746,Gift Ideas Corp.,2440 Pompton St.
10143,34,Small,85.87,5,2919.58,8/10/2003 0:00,Shipped,3,8,2003,Planes,74,NO,S700_4002,NA,USA,New Bedford,C2747,Mini Creations Ltd.,4575 Hillside Dr.
10155,44,Medium,85.87,3,3778.28,10/6/2003 0:00,Shipped,4,10,2003,Planes,74,YES,S700_4002,EMEA,Finland,Helsinki,C2748,"Toys of Finland, Co.",Keskuskatu 45
10168,39,Medium,82.91,17,3233.49,10/28/2003 0:00,Shipped,4,10,2003,Planes,74,YES,S700_4002,NA,USA,Burlingame,C2749,Technics Stores Inc.,9408 Furth Circle
10178,45,Medium,76.25,2,3431.25,11/8/2003 0:00,Shipped,4,11,2003,Planes,74,YES,S700_4002,EMEA,France,Toulouse,C2750,Alpha Cognac,1 rue Alsace-Lorraine
10198,40,Small,63.67,2,2546.8,11/27/2003 0:00,Shipped,4,11,2003,Planes,74,NO,S700_4002,EMEA,Philippines,Makati City,C2751,Cruz & Sons Co.,15 McCallum Street - NatWest Center #13-03
10210,42,Small,70.33,15,2953.86,1/12/2004 0:00,Shipped,1,1,2004,Planes,74,NO,S700_4002,APAC,Japan,Osaka,C2752,Osaka Souveniers Co.,"Dojima Avanza 4F, 1-6-20 Dojima, Kita-ku"
10222,43,Medium,74.03,2,3183.29,2/19/2004 0:00,Shipped,1,2,2004,Planes,74,YES,S700_4002,NA,USA,San Diego,C2753,Collectable Mini Designs Co.,361 Furth Circle
10235,34,Small,72.55,11,2466.7,4/2/2004 0:00,Shipped,2,4,2004,Planes,74,NO,S700_4002,NA,Canada,Tsawassen,C2754,"Royal Canadian Collectables, Ltd.",23 Tsawassen Blvd.
10250,38,Small,62.19,12,2363.22,5/11/2004 0:00,Shipped,2,5,2004,Planes,74,NO,S700_4002,NA,USA,San Jose,C2755,The Sharp Gifts Warehouse,3086 Ingle Ln.
10262,35,Small,71.07,7,2487.45,6/24/2004 0:00,Cancelled,2,6,2004,Planes,74,NO,S700_4002,EMEA,Spain,Madrid,C2756,Euro Shopping Channel,"C/ Moralzarzal, 86"
10275,31,Small,72.55,17,2249.05,7/23/2004 0:00,Shipped,3,7,2004,Planes,74,NO,S700_4002,EMEA,France,Nantes,C2757,La Rochelle Gifts,"67, rue des Cinquante Otages"
10284,32,Small,64.41,9,2061.12,8/21/2004 0:00,Shipped,3,8,2004,Planes,74,NO,S700_4002,EMEA,Norway,Oslo,C2758,"Norway Gifts By Mail, Co.","Drammensveien 126 A, PB 744 Sentrum"
10296,47,Medium,86.62,5,4071.14,9/15/2004 0:00,Shipped,3,9,2004,Planes,74,YES,S700_4002,EMEA,Germany,Munich,C2759,"Bavarian Collectables Imports, Co.",Hansastr. 15
10308,39,Small,68.11,15,2656.29,10/15/2004 0:00,Shipped,4,10,2004,Planes,74,NO,S700_4002,NA,USA,White Plains,C2760,Mini Classics,3758 North Pendale Street
10316,44,Small,62.19,7,2736.36,11/1/2004 0:00,Shipped,4,11,2004,Planes,74,NO,S700_4002,EMEA,UK,Cowes,C2761,giftsbymail.co.uk,Garden House Crowther Way
10328,39,Medium,85.87,12,3348.93,11/12/2004 0:00,Shipped,4,11,2004,Planes,74,YES,S700_4002,EMEA,Italy,Bergamo,C2762,Rovelli Gifts,Via Ludovico il Moro 22
10339,50,Small,57.86,8,2893,11/23/2004 0:00,Shipped,4,11,2004,Planes,74,NO,S700_4002,APAC,Japan,Minato-ku,C2763,"Tokyo Collectables, Ltd",2-2-8 Roppongi
10352,22,Small,75.51,1,1661.22,12/3/2004 0:00,Shipped,4,12,2004,Planes,74,NO,S700_4002,NA,USA,Brickhaven,C2764,Auto-Moto Classics Inc.,16780 Pompton St.
10361,35,Medium,100,11,4277.35,12/17/2004 0:00,Shipped,4,12,2004,Planes,74,YES,S700_4002,APAC,Australia,Chatswood,C2765,Souveniers And Things Co.,"Monitor Money Building, 815 Pacific Hwy"
10373,45,Small,55.62,17,2502.9,1/31/2005 0:00,Shipped,1,1,2005,Planes,74,NO,S700_4002,EMEA,Finland,Oulu,C2766,"Oulu Toy Supplies, Inc.",Torikatu 38
10386,44,Medium,86.4,15,3801.6,3/1/2005 0:00,Resolved,1,3,2005,Planes,74,YES,S700_4002,EMEA,Spain,Madrid,C2767,Euro Shopping Channel,"C/ Moralzarzal, 86"
10398,36,Medium,87.36,12,3144.96,3/30/2005 0:00,Shipped,1,3,2005,Planes,74,YES,S700_4002,EMEA,France,Reims,C2768,Reims Collectables,59 rue de l'Abbaye
10401,28,Small,72.55,11,2031.4,4/3/2005 0:00,On Hold,2,4,2005,Planes,74,NO,S700_4002,NA,USA,Newark,C2769,Tekni Collectables Inc.,7476 Moss Rd.
10416,43,Small,62.19,12,2674.17,5/10/2005 0:00,Shipped,2,5,2005,Planes,74,NO,S700_4002,EMEA,Italy,Reggio Emilia,C2770,L'ordine Souveniers,Strada Provinciale 124
10106,48,Small,52.64,15,2526.72,2/17/2003 0:00,Shipped,1,2,2003,Planes,49,NO,S72_1253,EMEA,Italy,Bergamo,C2771,Rovelli Gifts,Via Ludovico il Moro 22
